,name,address,postcode,latitude,longitude
12,Autohaus Fürstenried,"Steinkirchner Straße 24, 81475 München",81475,48.08788,11.48056
13,Autohaus Laim,"Irschenhauser Straße 18, 81379 München",81379,48.09891,11.5387
14,Autohaus Christl,"Filchnerstraße 86, 81476 München",81476,48.08846,11.49888
18,Autohaus Christl,"Filchnerstraße 86, 81476 München",81476,48.08846,11.49888
19,Autohaus Haberl,"Albert-Roßhaupter-Straße 105, 81369 München",81369,48.11444,11.52263
20,Autohaus Holzmüller,"Schubertstraße 6, 80336 München",80336,48.13124,11.55462
22,Autohaus Christl & Schowalter,"Filchnerstraße 86-88, 81476 München",81476,48.08863,11.499
23,Autohaus Christl & Schowalter,"Filchnerstraße 86, 81476 München",81476,48.08846,11.49888
24,Autohaus Alfred Nawrath,"Hans-Preißinger-Straße 8, 81379 München",81379,48.11066,11.55346
25,Autohaus Christl & Schowalter,"Filchnerstraße 86, 81476 München",81476,48.088,11.49881
26,Autohaus am Goetheplatz,"Lindwurmstraße 20-24, 80337 München",80337,48.12905,11.55688
28,Autohaus Ralf Major,"Großhaderner Straße 46, 81375 München",81375,48.12082,11.48195
29,Autohaus Westend Gossler,"Westendstraße 219, 80686 München",80686,48.13106,11.51943
30,Autohaus Westend Gossler,"Westendstraße 219, 80686 München",80686,48.13106,11.51943
31,Volvo Autohaus Am Goetheplatz,"Lindwurmstraße 20-24, 80337 München",80337,48.12902,11.55712
32,Autohaus Westend Goßler,"Westendstraße 219, 80686 München",80686,48.13106,11.51943
33,Autohaus Westend Gossler,"Westendstraße 219, 80686 München",80686,48.13106,11.51943
34,Autohaus Westend Gossler,"Westendstraße 219, 80686 München",80686,48.13106,11.51943
3,Autohaus Werndl,"Haager Straße 5, 81671 München",81671,48.12694,11.60849
7,Autohaus Luzzi & Luzzi,"Wasserburger Landstraße 86, 81827 München",81827,48.11796,11.68526
8,Autohaus Werndl,"Haager Straße 9, 81671 München",81671,48.12642,11.60928
9,Autohaus Luzzi & Luzzi,"Wasserburger Landstraße 86, 81827 München",81827,48.11842,11.68351
10,Autohaus Baumgartner,"Waldschulstraße 49, 81827 München",81827,48.10764,11.69595
11,Autohaus Luzzi & Luzzi,"Wasserburger Landstraße 86, 81827 München",81827,48.11796,11.68526
14,Autohaus Werndl,"Haager Straße 5, 81671 München",81671,48.12694,11.6085
15,Autohaus Gehrhard,"Sankt-Martin-Straße 88, 81541 München",81541,48.11905,11.59883
18,Autohaus Luzzi & Luzzi,"Stahlgruberring 9, 81829 München",81829,48.13295,11.66597
19,Autohaus Kuttendreier,"Drosselweg 21, 81827 München",81827,48.11838,11.69462
20,Autohaus Werndl,"Haager Straße 5, 81671 München",81671,48.12694,11.6085
23,Mazda Autohaus Lotspeich,"Fasangartenstraße 97, 81549 München",81549,48.08966,11.61205
24,Autohaus HAPPY MOTORS,"Herbert-Quandt-Straße 4, 81549 München",81549,48.102,11.5994
26,Autohaus Gebrüder Praxl,"Putzbrunner Straße 260, 81739 München",81739,48.08476,11.67543
27,Autohaus Happy Motors,"Herbert-Quandt-Straße 4, 81549 München",81549,48.10237,11.59988
